NAME               KEYWORD       S                         L                         ANGLE                     ROLL                      K0L                       K0SL                      K1L                       K1SL                      K2L                       K2SL                      HKICK                     VKICK                     KICK                      X                         XP                        Y                         YP                        DX                        DPX                       DY                        DPY                       BETA11                    BETA12                    BETA21                    BETA22                    ALFA11                    ALFA12                    ALFA21                    ALFA22                   
ODFL               Drift         +2.84342131602205563E+003 +5.21596589960000023E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.59473627319260393E-015 -3.21689490609043218E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.74612548044135485E+000 +8.40417264434984573E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.19089967089061943E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.23512471287945989E+001 -1.97031925434268085E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +7.05798028351010909E-001
YI2_INT18_2        Drift         +2.84371649555796193E+003 +2.95179535906226143E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.68969242773649182E-015 -3.21689490609043218E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.77093287824970469E+000 +8.40417264434984573E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.30823428124403094E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.19451414541907450E+001 -2.00470597879838808E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +6.69994075112644083E-001
OBFL               Drift         +2.84391387895796197E+003 +1.97383399999999987E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.75318859313717266E-015 -3.21689490609043218E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.78752131995699237E+000 +8.40417264434984573E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.38782728174447954E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.16853757353856249E+001 -2.02770001382555476E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +6.46052354349606617E-001
YI2_BH19           Monitor       +2.84391387895796197E+003 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.75318859313717266E-015 -3.21689490609043218E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.78752131995699237E+000 +8.40417264434984573E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.38782728174447954E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.16853757353856249E+001 -2.02770001382555476E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +6.46052354349606617E-001
OSB                Drift         +2.84414010655796210E+003 +2.26227599999999973E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.82596363454287909E-015 -3.21689490609043218E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.80653387803016141E+000 +8.40417264434984573E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.48016782844635912E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.13992737623939817E+001 -2.05405423286581801E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +6.18611961550150635E-001
YI2_SXF19          Sextupole     +2.84489010655796210E+003 +7.50000000000000000E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +2.95859253673867229E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -7.06723075249966367E-015 -3.21689490609050367E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.86956517286278645E+000 +8.40417264435022460E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.79482876604494308E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.05395845461379452E+001 -2.14142493511532095E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +5.27640326791230407E-001
OQS                Drift         +2.84502115655796206E+003 +1.31050000000000000E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -7.10938816024397937E-015 -3.21689490609050367E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.88057884111320739E+000 +8.40417264435022460E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.85115558204710666E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.04033731580592210E+001 -2.15669150915503494E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +5.11744549811017690E-001
YI2_QF19           Quadrupole    +2.84613115655796219E+003 +1.11000000000000010E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +8.86444981602243776E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -7.11372950733399706E-015 +3.13931488453121057E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.88057884111323381E+000 -8.40417264434546590E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.85115558204709743E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.04033731580084776E+001 +2.15669150915511665E+000 -0.00000000000000000E+000 +0.00000000000000000E+000 -5.11744549763814116E-001
OCQ                Drift         +2.84642640655796231E+003 +2.95250000000000012E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -7.02104123536821342E-015 +3.13931488453121057E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.85576552138080375E+000 -8.40417264434546590E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.72481845883182174E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.07161319553326582E+001 +2.12229657603626309E+000 -0.00000000000000000E+000 +0.00000000000000000E+000 -5.47557049979388477E-001
YI2_TH19           Hkicker       +2.84692640655796231E+003 +5.00000000000000000E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.86407549114165304E-015 +3.13931488453121057E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.81374465815907637E+000 -8.40417264434546590E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.51550115796984244E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.12940128835640152E+001 +2.06404944120331857E+000 -0.00000000000000000E+000 +0.00000000000000000E+000 -6.08204806483324756E-001
OCFL               Drift         +2.84743568955796218E+003 +5.09283000000000041E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.70419552090778206E-015 +3.13931488453121057E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.77094363559077461E+000 -8.40417264434546590E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.30828560190790668E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.19449699375140632E+001 +2.00472089006506549E+000 -0.00000000000000000E+000 +0.00000000000000000E+000 -6.69978549234513054E-001
YI2_INT19_1        Drift         +2.84773099709386861E+003 +2.95307535906226271E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.61148918660931709E-015 +3.13931488453121057E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.74612548044145277E+000 -8.40417264434546590E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.19089967089056401E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.23512471285824983E+001 +1.97031925434283628E+000 -0.00000000000000000E+000 +0.00000000000000000E+000 -7.05798028297349500E-001
ODFL               Drift         +2.84825259368382876E+003 +5.21596589960000023E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -6.44774359275110219E-015 +3.13931488453121057E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.70228960251419581E+000 -8.40417264434546590E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +3.98852668813078708E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.31205308395811286E+001 +1.90955624053522777E+000 -0.00000000000000000E+000 +0.00000000000000000E+000 -7.69065354259704570E-001
YI2_DH19           Sbend         +2.85769324968382898E+003 +9.44065600000000060E+000 +3.89240267657741737E-002 +0.00000000000000000E+000 +3.89240267657741737E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -3.47988891797999191E-015 +3.14728205090447849E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.09150356136770910E+000 -4.53367666181893544E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.41837713821514324E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +3.84520759008166593E+001 +8.11495585580060519E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -1.91417456691055410E+000
ODFL               Drift         +2.85821484627378914E+003 +5.21596589960000023E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -3.31572775944058279E-015 +3.14728205090447849E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.06785605849984910E+000 -4.53367666181893544E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.33690373689233244E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.04819297756719223E+001 +7.50504682271744050E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -1.97744189287290917E+000
YI2_INT19_2        Drift         +2.85851002580969543E+003 +2.95179535906226143E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -3.22282643392538469E-015 +3.14728205090447849E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.05447357277000320E+000 -4.53367666181893544E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.29361584468483084E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.16598991304115884E+001 +7.15988991641115069E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -2.01324584611008062E+000
OBFL               Drift         +2.85870740920969547E+003 +1.97383399999999987E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -3.16070431072873460E-015 +3.14728205090447849E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.04552484762989839E+000 -4.53367666181893544E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.26580654266056456E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.24593874489396583E+001 +6.92908718311510019E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -2.03718756687231872E+000
YI2_BV20           Monitor       +2.85870740920969547E+003 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -3.16070431072873460E-015 +3.14728205090447849E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.04552484762989839E+000 -4.53367666181893544E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.26580654266056456E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.24593874489396583E+001 +6.92908718311510019E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -2.03718756687231872E+000
OSB                Drift         +2.85893363680969560E+003 +2.26227599999999973E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -3.08950410423881496E-015 +3.14728205090447849E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.03526841972610528E+000 -4.53367666181893544E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.23505396860644563E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.33873313311522537E+001 +6.66455658719363075E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -2.06462795967085855E+000
YI2_SXD20          Sextupole     +2.85968363680969560E+003 +7.50000000000000000E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -4.67070775701585783E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -2.85345795042097838E-015 +3.14728205090449920E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.00126584476246272E+000 -4.53367666181907630E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.14166299851828175E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.65525019967255105E+001 +5.78757275789487990E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -2.15559959442682736E+000
OQS                Drift         +2.85981468680969556E+003 +1.31050000000000000E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -2.81221281914387478E-015 +3.14728205090449920E-016 +0.00000000000000000E+000 +0.00000000000000000E+000 +9.95324461497148816E-001 -4.53367666181907630E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.12669458912217557E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.71195677919979730E+001 +5.63433445012204825E-001 -0.00000000000000000E+000 +0.00000000000000000E+000 -2.17149537140650972E+000
YI2_QD20           Quadrupole    +2.86092468680969569E+003 +1.11000000000000010E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -9.18723404470064009E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -2.60151156832184876E-015 +6.81344875797355116E-017 +0.00000000000000000E+000 +0.00000000000000000E+000 +9.95324461497188784E-001 +4.53367666182632467E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.12669458912220612E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.71195677918731661E+001 -5.63433445012489265E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +2.17149537151510374E+000
OCQ                Drift         +2.86121993680969581E+003 +2.95250000000000012E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 +0.00000000000000000E+000 -2.58139486086393190E-015 +6.81344875797355116E-017 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.00871014184123120E+000 +4.53367666182632467E-002 +0.00000000000000000E+000 +0.00000000000000000E+000 +1.16098465308580785E+001 +0.00000000000000000E+000 +0.00000000000000000E+000 +4.58478734156830470E+001 -5.97957375092564303E-001 +0.00000000000000000E+000 +0.00000000000000000E+000 +2.13568287129647771E+000
